Emoji unice în predicții: 594
{'💑', '👙', '🎁', '🍟', '🧥', '♻', '🏠', '☔', '👃', '🛩', '👪', '🪴', '😎', '🛡', '🐦', '🚤', '🚒', '🏛', '🧵', '🐕', '🦉', '💸', '🔢', '⚽', '✏', '👍', '🇪', '🥢', '\u200d', '🎨', '🍣', '📝', '🐬', '🍍', '💣', '💥', '🔩', '🦩', '👔', '🌙', '🌑', '😺', '🌨', '🌩', '🐢', '🛵', '🖋', '🎬', '📜', '💛', '✂', '⛺', '🕺', '👑', '🌭', '🛏', '🚣', '🍛', '💪', '🐈', '🥾', '🍰', '🪑', '🏭', '🧑', '🌆', '🍀', '🍔', '🦋', '🇯', '🦷', '💞', '🏜', '💚', '🥶', '🦰', '🏰', '🏸', '🎋', '🍎', '📅', '🧐', '🇲', '🧽', '💊', '💆', '🚛', '👨', '☁', '🍜', '🧹', '🙈', '👯', '🕯', '🏽', '🔋', '🌱', '🥓', '🆘', '🏞', '😱', '🍝', '👏', '🕊', '🧱', '📌', '🔊', '🌏', '🚜', '🏕', '📐', '🪛', '⚕', '🦊', '🐡', '💉', '🪵', '🌅', '🐶', '🧘', '🍑', '🏍', '🤹', '🌯', '🏟', '🎢', '🎮', '✋', '🧩', '🇩', '🍌', '🇽', '🩰', '📽', '🎵', '🖐', '🛍', '🗞', '🛠', '🏋', '🌐', '📖', '🧗', '😢', '🎹', '🏯', '🆒', '🎾', '🤵', '🇦', '🥁', '👗', '🥦', '🤔', '🛶', '🎶', '🎡', '🤓', '🎊', '🍅', '👵', '🚴', '🕶', '❄', '👸', '💧', '🍞', '⛹', '🚗', '🌎', 'n', '🔛', '🆕', '🧊', '🎞', '🍽', '🍲', '🕹', '✈', '🍄', '😤', '👋', '🩺', '💕', '🌿', '🍫', '🌼', '🌌', '🛣', '🎻', '🧰', '🦅', '😬', '💐', '🐧', '🥘', '🚌', '🖥', '🪚', '🚅', '🥤', '🎼', '🏘', '🤩', '🎿', '♂', '🦴', '🍳', '🍱', '😄', '✅', '🚿', '🌵', '👷', '🥕', '🗝', '💇', '🇴', '🤖', '💃', '📰', '🇰', '🔨', '😮', '⛄', '🐟', '🎆', '👢', '🐠', '🖊', '🌸', '🍿', '🎸', '🥊', '🛀', '🌴', '👠', '🕌', '🐼', '🥒', '👶', '🏌', '😋', '🧭', '👚', '😲', '💭', '🚪', '💜', '🥥', '🪟', '⛱', '🏥', '💦', '🌬', '🍨', '💯', '🏎', '🌫', '🐒', '👁', '🥛', '🔎', '❗', '🥩', '🇨', '💰', '🌞', '🐅', '⭐', '🐛', '🦢', '💻', '☮', '🕰', '😞', '🏂', '👴', '⚱', '🏖', '🍃', '🚶', '🎯', '🍦', '👉', '🗻', '🔗', '🪄', '🦌', '🍪', '👬', '😇', '🤙', '🥧', '⚡', '🐾', '👣', '🐳', '🎠', '📱', '🥋', '🇮', '💔', '🌇', '😷', '🕴', '🧙', '🍢', '🩱', '🌄', '🍷', '📈', '📦', '🥣', '⛪', '💓', '🌍', '🗿', '🎃', '🏈', '😅', '🤿', '🍗', '🩳', '📊', '👘', '😰', '🌳', '🍵', '✝', '🧓', '⛑', '🏗', '🌥', '🎪', '🌉', '🐱', '🚫', '⚾', '🏄', '🍉', '☕', '👧', '👜', '🗓', '🏩', '🌽', '🍻', '🐺', '📚', '🍁', '🏻', '🦁', '🇬', '🤣', '🥅', '💎', '🛴', '💬', '🐆', '💒', '🎳', '😂', '🧀', '🖌', '🌟', '💡', '🇭', '🥬', '🎩', '👥', '💙', '🔥', '☀', '🏢', '🧈', '🧚', '🤝', '🥄', '😩', '🗼', '💖', '🎎', '🔫', '🍂', '🤤', '🌤', '😕', '💅', '🚘', '🌾', '🥗', '📸', '⚙', '🌹', '🍕', '🥪', '🙏', '⛈', '🗽', '☃', '🛋', '🎓', '🏔', '🇳', '🏫', '👐', '🐋', '🇵', '🇧', '🩹', '🌮', '🧺', '📷', '🌃', '👟', '🌧', '🐻', '💁', '🏆', '🦒', '🎉', '🎖', '📢', '️', '⌛', '👌', '⛷', '📏', '🥟', '🔲', '🛹', '🥳', '👦', '🧁', '🤞', '🌷', '🌪', '💨', '🎀', '🧳', '🤜', '🖼', '😘', '🥰', '🏙', '💗', '⚒', '👀', '🚙', '🌡', '📘', '🔳', '🧼', '✨', '🦸', '🗺', '🕳', '🤯', '💄', '😴', '🎧', '🌲', '🚐', '🔄', '🪶', '🏅', '✔', '🚧', '🗣', '🔝', '🔒', '🥐', '🚚', '🔌', '🚲', '🙂', '⛳', '🖤', '😻', '🎟', '🍓', '🐰', '👭', '👰', '❤', '🏁', '🍯', '😆', '🎇', '⏰', '🧠', '🌻', '🇺', '🔮', '😍', '🕵', '👻', '🏐', '🍴', '🇫', '👂', '🏺', '🚀', '😔', '🥵', '🍚', '💤', '🏊', '⛩', '😫', '🔑', '🐿', '🎥', '🧶', '🇸', 'a', '🐝', '👕', '➡', '🎭', '🏝', '👫', '🏬', '💫', '🛒', '🎂', '🎷', '🏼', '🔧', '🏀', '🛌', '🥑', '🧣', '🚰', '🎌', '🚦', '🕍', '💍', '😁', '👖', '👅', '✍', '🔬', '🤗', '🔍', '🦇', '😌', '🧢', '😃', '🌀', '✊', '⚖', '⛵', '🪂', '🍹', '😭', '👊', '🤸', '♀', '🙌', '🇷', '🧂', '🎤', '💾', '👡', '⏳', '🌈', '🌶', '🌊', '🐨', '👩', '🕉', '🎲', '📺', '🏡', '🤘', '🚵', '⛰', '🥞', '🏃', '⛸', '🦜', '📿', '😊', '🚨', '🪓', '🌺', '🐘', '🔪', '🇹', '💼', '🤪', '🎄'}

===============================
        GLOBAL METRICI
===============================

Exact Match         : 0.0000
Emoji F1            : 0.3614
Jaccard             : 0.2555
Avg Levenshtein     : 7.3556
Avg Length Diff     : 3.1222
BLEU                : 0.0000
ChrF                : 6.6861

===============================
        STATISTICI AVANSATE
===============================

Lungimi predicții:
Avg True Len        : 7.7545
Avg Pred Len        : 6.1032
Std True Len        : 3.5386
Std Pred Len        : 2.7254

Under/Over-generation:
Under-generate      : 0.5963
Over-generate       : 0.2884
Equal length        : 0.1153

Top 20 emoji în TRUE:
[('️', 2047), ('\u200d', 571), ('✨', 345), ('❤', 227), ('♀', 222), ('💪', 211), ('🎨', 161), ('🔥', 160), ('🌸', 147), ('😍', 136), ('🌿', 128), ('🌟', 123), ('♂', 113), ('🌊', 110), ('☀', 105), ('🌳', 105), ('👩', 104), ('🌈', 102), ('💃', 102), ('🏞', 102)]

Top 20 emoji în PRED:
[('️', 560), ('\u200d', 344), ('🔥', 263), ('❤', 220), ('♀', 213), ('✨', 212), ('💪', 198), ('🏞', 166), ('😍', 165), ('🌿', 162), ('☀', 155), ('🌟', 151), ('🌸', 145), ('🎨', 140), ('🌳', 137), ('😌', 135), ('🌞', 125), ('💃', 119), ('🎉', 116), ('💨', 113)]

true,pred,exact_match,emoji_f1,jaccard,levenshtein,len_true,len_pred,len_diff
🏰🌳🌺🌄🌊🎣❤️🚶‍♂️,🌳🌿🏞🏡,0,0.125,0.07142857142857142,11,12,4,8
🐾❤️💼🏥🐶😺💚🌟,‍⚕❤🐰🐱🐶🐾👩💕😺🩺,0,0.39999999999999997,0.25,10,9,11,2
👩‍🦰🎁❤️🦄🍫🌟,‍♀👦👧💕,0,0.14285714285714285,0.07692307692307693,8,9,5,4
📰📺🎙️👉👤💭,✍❤🌍🌟🎭💡💬📰,0,0.13333333333333333,0.07142857142857142,8,7,8,1
🍕🧀😋🍽️👌,❤🍕🔥😋😍🙌🧀,0,0.4615384615384615,0.3,5,6,7,1
🚗📱💡🌆🛣️🔋🤖,💡💻🔧🚀🚗🛠🤖,0,0.39999999999999997,0.25,7,8,7,1
🔋🔩✔️❤️🪛👍,🔌🔧🔩🛋🛠🪑🪛,0,0.26666666666666666,0.16666666666666666,7,8,7,1
🌊🏞️🏖️🗻😍🙌,️🌄🌅🌊🏔🏖🏝🏞💦😍,0,0.5555555555555556,0.4166666666666667,9,8,10,2
💑👴🏼👵🏼🎉💞,❤🎁🏻🏼👰👴👵💍🤵,0,0.375,0.25,8,7,9,2
🎉🎶💃🌈😄🥳,🌈🎉🎊🎵🎶💃🕺🥁,0,0.5714285714285715,0.4,6,6,8,2
👖💃🤩🌟💯👌,👌👖💃,0,0.6666666666666666,0.5,5,6,3,3
💃✨❤️🌈🔥,✨🌟🎉💃🕺😁😄,0,0.30769230769230765,0.18181818181818182,7,6,7,1
👖💫✨🌼😍,🌟🍑👖💃🔥😍,0,0.3636363636363636,0.2222222222222222,5,5,6,1
🔨🔩🪚🔄,🔧🔩🛠🪛,0,0.25,0.14285714285714285,3,4,4,0
🐺❤️🌲🌕🐾,❤🐶🐺🐾🦁,0,0.5454545454545454,0.375,5,6,5,1
🤝💕👨‍👩‍👧‍👦🌸🌼🙌,👋👫💛😊🙌🤗🤝,0,0.2105263157894737,0.13333333333333333,12,12,7,5
🌟🎯🎉🎇💪🙌,🌟🎉🎯🏆,0,0.6,0.42857142857142855,4,6,4,2
⚽💃🕺💫😌,⚽🎉🏀💃🥅,0,0.4000000000000001,0.25,4,5,5,0
👴🏻👵🏼👶🏼👧🏻👦🏽🏰🎉❤️,‍❤🏻🏼👦👧👨👩👵👶,0,0.5833333333333334,0.4666666666666667,12,14,10,4
💕🌸☮️,☀🌸🌺🌼🌿,0,0.22222222222222224,0.125,4,4,5,1
🚗☀️🌊🕶️,♀️🌊🌴🏖💨🕶😎🚗,0,0.5333333333333333,0.4,7,6,9,3
👥🎹👩‍🦱🕍🌙🧱🤩🌈❤️🎭🏞️🌄,✨️🌆🌈🌟🎨🎭🏙💥🖌,0,0.23076923076923075,0.13636363636363635,14,16,10,6
👕👖🔵👟😎,👕👖👗👚,0,0.4444444444444445,0.2857142857142857,3,5,4,1
☕🔌😌✨💯,☕👌😌😍,0,0.4444444444444445,0.2857142857142857,3,5,4,1
🌅😍🌆🌼✨,❤🌄🌅🌳🌸😌😍,0,0.3333333333333333,0.2,6,5,7,2
👯‍♀️💃🎶💫🕺🌸❤️✨🎭🌌,✨🌟🎨🎭👌💃💖💫😍🩰,0,0.3333333333333333,0.21052631578947367,13,14,10,4
🏥😷🌙☀️🚑🏥💉❤️,‍⚕️🏥👨👩💉💊,0,0.33333333333333326,0.23076923076923078,9,10,8,2
🌼💮💐✔️👍,🌷🌸🌺🌻🌼💐,0,0.3333333333333333,0.2,6,6,6,0
🚙🌲⛰️😎,⛰🌲🌳🏞💪🚙🪵,0,0.5,0.3333333333333333,6,5,7,2
🌻🙏😄✨,☀🌞🌻💛😄😊,0,0.4,0.25,4,4,6,2
🪛🔧🩹💡,✂💡🔧🛠,0,0.5,0.3333333333333333,4,4,4,0
🥤💪🍓🍌🍍🥬🌀,🌪🍌🍍🍓🍹💚🥤,0,0.5714285714285714,0.4,7,7,7,0
🗣️🔎🌎🌍📚🗺️🧑‍💻,️🌍👥,0,0.28571428571428575,0.18181818181818182,9,11,3,8
📸🖤🌅🌸🌠,❄🎞📚📷📸🔒🖼,0,0.16666666666666666,0.09090909090909091,7,5,7,2
💤🏆📝🧑🏽‍🦱💻🧠🌬️😴💜,✅💪💻🛠,0,0.11764705882352941,0.0625,12,13,4,9
🚪🔔🎶🙂💌👥🏠,🔍,0,0.0,0.0,7,7,1,6
🌴🍃🌺,️🌴🌺🌿🍃🏝🏞😌,0,0.5454545454545454,0.375,6,3,8,5
🌲🏞️⛰️💪😍,⛰️🌄🌲🌳🌿🏔🏞💪,0,0.6250000000000001,0.5,8,7,9,2
📚🏢🌐💡📚🗺️📚🎓,✍🌟📖📚📝🖊🖋,0,0.125,0.07692307692307693,8,9,7,2
📚📖😌🧘‍♀️🏛️📖❤️📚,‍♀️🏞🏰🗺😌🚶🧘,0,0.4545454545454546,0.38461538461538464,10,13,9,4
🍖🔥🌮🤤💨👅💦😇,🌶🍅🔥😋🤤🧀,0,0.28571428571428575,0.16666666666666666,7,8,6,2
🏡🌿🌸😌💨😊,🌿🍃💜😌,0,0.4,0.25,5,6,4,2
🚙🏔️🌲🌞💨🌿,⛰️🌲🌳🏞🚜,0,0.30769230769230765,0.18181818181818182,5,7,6,1
🐧❄️🥶🐧🥇🐧🚶💟🐧🚪🕳🎢,☃❄️🌬🐧🔥🥶🧊,0,0.380952380952381,0.2857142857142857,10,13,8,5
🏔️🌳🌄🚶🗺️⛰️🏞️🌪️,‍♀♂⛰️🌄🌲🌳🏔🏕🏞😱🚵🥾🧗,0,0.42857142857142855,0.3333333333333333,14,13,15,2
❤️😍💓💘💕💑😌💔,❤💔💕😍😢😭,0,0.5333333333333333,0.36363636363636365,7,9,6,3
🌴🌿🦜🌊🎉🕶️🇧🇷🔝,⚽🇧🇷🌴🎉🎶🏖💃🥁,0,0.4210526315789474,0.26666666666666666,9,10,9,1
🔌💥🧐🔄💡🏠👍,🌡🔌😫🚫,0,0.18181818181818182,0.1,7,7,4,3
😊☀️🌻🏖️💕,nan,0,0.0,0.0,7,7,3,4
🛹🎨👤🔥💥,💥🔥🚀,0,0.5,0.3333333333333333,4,5,3,2
👫🌊🏖️💣🙌💯😎🦀🧜‍♀️,‍☀♀♂️🌊🎉🏖👦👧👨👫👬👭👯🤝🧑,0,0.4000000000000001,0.2608695652173913,16,13,17,4
👗👠✨🧵🌸💃🔥💭💫,✂✍❤️🌈🎨👗👚👜🧵,0,0.2105263157894737,0.11764705882352941,10,9,10,1
🍚🍲⏰🙌,⏰,0,0.4,0.25,3,4,1,3
🍔🍉🌳,‍🌭🍔🍽👦👧👨👩👪🧁,0,0.15384615384615383,0.08333333333333333,9,3,10,7
🌮👥💃🏽🕺🏽😍💥❤️,🌮💃🔥😋,0,0.28571428571428575,0.18181818181818182,8,10,4,6
❤️🌟🤗✨🌈❣️,❤️💕💖💞🔥😊🤗,0,0.375,0.25,6,8,8,0
🖤🌙🎸🔥👯🌃🧥💣,🌃🌙👕👖💃🧥,0,0.42857142857142855,0.2727272727272727,6,8,6,2
🌻☀️😊🌟,☀🌞🌻🌼🍃💛😊🤗,0,0.4615384615384615,0.3,6,5,8,3
🌾🍎🍞💰🌽🥦💸,🌾🍅💰🥕,0,0.36363636363636365,0.2222222222222222,5,7,4,3
👟🔥💪,♀️👖💃🔥😍,0,0.2222222222222222,0.125,5,3,6,3
🥶❄️🌨️🧥,❄️🌬🥶🧣🧥,0,0.6666666666666666,0.5714285714285714,4,6,6,0
🧺😌✨💕,☀🌞🌳🌻🌼🧺,0,0.2,0.1111111111111111,6,4,6,2
🕰️🕯️📻🎥🧚‍♀️💭💔🎶,💔💭😔😞😢😭,0,0.21052631578947367,0.13333333333333333,13,13,6,7
🌳🍂🍁🍃🍂🌤️,☀🌲🌳🍁🍂🍃,0,0.6153846153846153,0.5,6,7,6,1
🌺🌴🎨🌱✨,🌸🌺🌿🍃🎨,0,0.4000000000000001,0.25,5,5,5,0
📏🎯📏,📏📐🔢,0,0.3333333333333333,0.25,2,3,3,0
👗👡🌞🌳🧺,☀🌞🌳🌻🌼👗👡🧺,0,0.7692307692307693,0.625,6,5,8,3
🌵💦🌞🏡👌,☀🌞🌱🌵🌿🍃🏠💚💦🪴,0,0.4,0.25,9,5,10,5
❄️🏠💨🥶📈🥰,☃❄️🌬🔌🔥,0,0.30769230769230765,0.18181818181818182,6,7,6,1
💔😢💔😔💔😭,❤💔😔😢😭,0,0.7272727272727272,0.8,3,6,5,1
👨‍🏫👩‍🏫📚🌟💡🎓🌱🌍👑,‍✏🌟🎓🏫👩💡📚🧠,0,0.6363636363636364,0.5384615384615384,10,13,9,4
🍳💨😋,‍🍗🍟🍳👩💨🔥,0,0.4,0.25,5,3,7,4
🌙🏃‍♀️🎥❤️👧🏻,‍♀👦👧,0,0.4285714285714285,0.3,7,10,4,6
🔥🔥🔽🚀🏠💯💥⚾🙌,⚡⚾🏟💥🔥🤯,0,0.4,0.2727272727272727,8,9,6,3
🏡💨🗑️👵,👌👍💨😌🧹🧼,0,0.1818181818181818,0.1,5,5,6,1
🏢🌆💎🔆💫🌃,️🌃🌆🏙🏢💼,0,0.5,0.3333333333333333,6,6,6,0
⛰️🏞️🏕️🌳🌊🦁🐠🌦️🏜️,⛰🌲🌳🌸🌺🌼🌿🍃🏔🏞🦌,0,0.23999999999999996,0.16666666666666666,13,14,11,3
👉💦🥛🌵🙅‍♂️💀,🌵🏼💦💧,0,0.30769230769230765,0.18181818181818182,8,9,4,5
🎂🎉🎁👫🎈,☀🌞🎉👭💕🥰,0,0.1818181818181818,0.1,5,5,6,1
🛍️💰📺💻,🌟🍿,0,0.0,0.0,5,5,2,3
🏛️🏰💫🤯,🏛🏰,0,0.5714285714285715,0.4,3,5,2,3
🍕🧀🔥🥰😋🙏🏼,🔥😋🤤🧀,0,0.5454545454545454,0.375,5,7,4,3
🌥️💗💯😃🎊🎉,☁🌈🌟🌥🌧,0,0.16666666666666666,0.09090909090909091,7,7,5,2
🏰🏘️🪝🧱🧝‍♀️🌺,️🏛🏰🚶,0,0.28571428571428575,0.18181818181818182,9,10,4,6
🌤️☕🛀😌🧘,‍☀♀️🌞🌻💆😌🧘,0,0.4,0.25,6,6,9,3
🏛️🌃🌇🏙️🕰️🎭🌟,⏳🌆🎎🏯🏰🚅,0,0.0,0.0,10,10,6,4
🇹🇭🏞️🌊🏙️🛵🦐🤿,️🇭🇹🌊🌴🏖🏞,0,0.588235294117647,0.45454545454545453,8,10,7,3
🏞️🌳🌸💫📖,‍♀✨️🏘🏞🏰💫🗺🧚,0,0.37499999999999994,0.23076923076923078,8,6,10,4
🏖️🌊🦶🏻😌💙,️🌅🌊🏖😌,0,0.6666666666666666,0.5,5,7,5,2
⛪🤯😇🌸,✨🌌🌟💫😇🙏🧘,0,0.18181818181818182,0.1,6,4,7,3
🎈🥳🎮😂🎊🦾💥,🎉👭😂😆🤣🥳,0,0.30769230769230765,0.18181818181818182,6,7,6,1
🌆🏙️🏢🏗️🚀🌌💪❤️,🌃🌆🌟🏗🏙🏢💼📈,0,0.4210526315789474,0.3076923076923077,10,11,8,3
🏐🏖️😎💪🏼🌊👟😊,☀🌊🌞🏐🏖,0,0.42857142857142855,0.2727272727272727,9,9,5,4
🌺🌴☀️🏖️,🌿🏡,0,0.0,0.0,6,6,2,4
💪💤😋,‍☕♀️🌅🌞💆💤😌😴🧘,0,0.14285714285714288,0.07692307692307693,10,3,11,8
🌧️🌈,️🌅🌈🌤👀,0,0.5,0.3333333333333333,4,3,5,2
💫👣🎶💓🌱🤍🖌️,✨🌈🌟🎨💫🖌,0,0.28571428571428575,0.16666666666666666,7,8,6,2
🌯😍🌶️🥙💕🍽️,🌶🍅🔥🤤🥩,0,0.15384615384615385,0.09090909090909091,7,8,5,3
🤼‍♂️💪😵‍💫🏋💥🎟️,🎭👏💃💥🔥🕴😱,0,0.10526315789473685,0.0625,12,12,7,5
☕🏠🌿🪟❤️,☕️🏛🏡📚,0,0.3636363636363636,0.2222222222222222,5,6,5,1
🏰🌸💙✨🚶🏽‍♀️👣,🌆🏘🏠🏡💕,0,0.0,0.0,10,10,5,5
🌞🌼💛😊🤗✨🍃🌻,☀🌈🌞🌴🌸🌺🌻💛,0,0.375,0.23076923076923078,8,8,8,0
🏃‍♂️🌄🥾🏞️📅,⛰️🌲🌳🏔🏞🚶🥾,0,0.35294117647058826,0.23076923076923078,8,9,8,1
🍔💪🏼🧀🍅💥🍟🔥😍,🍅🍔🍟🔥😍🤤🥓🧀,0,0.7058823529411765,0.5454545454545454,8,9,8,1
🌸🌸🌸💮🌸🌸🌸✨,✨🌸🌿🍃😌,0,0.3076923076923077,0.3333333333333333,7,8,5,3
🏥🏢🧋🐛🫐🛎️🛁🛏️💉⚕️,‍⚕️🌡🏠🏢🏥👨👩💉💊🩺,0,0.4,0.2777777777777778,12,13,12,1
🐶🐱🐰😷📚💉💊👨‍⚕️,‍⚕️🐱🐶🐾👨👩🩺,0,0.6,0.42857142857142855,10,11,9,2
🔨💡🔧💻🧰,🔧🔨🔩🛠,0,0.4444444444444445,0.2857142857142857,5,5,4,1
❄️🌨️🍃,☃❄️🌨🌬💨,0,0.5454545454545454,0.42857142857142855,3,5,6,1
🌷🌷🌷🏡🌸💐🎨,✨🌷🌸🌼🌿🏡,0,0.4615384615384615,0.375,6,7,6,1
🎵💃🕺🔥,✨🌈🎵🎶💃🕺🙈,0,0.5454545454545454,0.375,4,4,7,3
⏳📷🗓💫📸🌆🤯📸✨🤩,❤🌅💫📷📸😍🤩,0,0.47058823529411764,0.3333333333333333,7,10,7,3
🇧🇷🎶💃🎭🌴,🇧🇷🌴🍹🎉🎶💃🕺,0,0.7142857142857143,0.5555555555555556,5,6,8,2
🐧❄️❤️,❄❤️🐧🥰,0,0.8000000000000002,0.8,4,5,5,0
🐶🌿🤸,‍♀❤️🚶,0,0.0,0.0,5,3,5,2
🦋🌸🌼💫🪡🎨✨,✨🌸🌿🍃💫🦋,0,0.6153846153846153,0.4444444444444444,6,7,6,1
☀️🌤️🌥️☁️💙,☀️🌞😎,0,0.30769230769230765,0.25,7,9,4,5
🍂🍁🧥❤️,🌧🍁🍂🧥,0,0.6666666666666665,0.5,4,5,4,1
👩‍🎨🌺🐯👚🛍️💃,✨🌙👗👚💃💫,0,0.26666666666666666,0.15384615384615385,8,9,6,3
🚐🛣️☀️🌞,☀️🌲🏕🚌🚐🛣,0,0.6153846153846153,0.5,7,6,7,1
🌹🌸🌼💐✨🌷😍,🌷🌸🌹🌺,0,0.5454545454545454,0.375,6,7,4,3
🌿💜😌💤😴,🌿💆💤😌😴,0,0.8000000000000002,0.6666666666666666,3,5,5,0
⛰️🌳🏞️🌊🏔️🌲🏞️💦🏞️🌳,⛰🌊🏔🏞💦,0,0.5,0.625,10,15,5,10
🐍🌿💪🏽🏠🧑🏾‍🌾✨,🌱🌵🌿,0,0.15384615384615383,0.08333333333333333,10,10,3,7
🌍🌲🗺️🌊🏞️🌺🌿🍃🏞️🚵‍♂️🏝️🌲,⛰🌲🌳🌸🌿🏔🏞💦💧,0,0.21428571428571427,0.15789473684210525,16,19,9,10
🍜🥘🌮🍳🥗🍣🧁🍨,🌮🌯🍕🍛🍜🍣🍲🍷🍽👅😋🥘,0,0.4,0.25,11,8,12,4
👩🏻😍🤗🗿,😍,0,0.33333333333333337,0.2,4,5,1,4
❤️👩‍⚕️💉🏥🤗🌟👨‍⚕️😊,‍⚕❤️🌟🏥👩💉💊😇😷🤗🩺,0,0.6428571428571429,0.6,12,15,13,2
🚘🛣️🌳🌤️😎👌,️🌬🏎💨😎🚗🛣,0,0.39999999999999997,0.2727272727272727,7,8,7,1
🥣🍓🍌🍎☕👍,🌅🍌🍓🍚🥛🥣,0,0.5,0.3333333333333333,6,6,6,0
🇯🇵🍣🍡🍜🍱💻🤖🚄⛩️🌸,🇯🇵🌸🍜🍣🍱🎎🏯👘💻🥢,0,0.6086956521739131,0.4375,9,12,11,1
👫🏰🎢😱💓🔥,🎠🎡🎢,0,0.2222222222222222,0.125,5,6,3,3
🚙🏞️🏜️🚧🌵💨,🌲🏞💪🚙🚜,0,0.3076923076923077,0.2,7,8,5,3
🛍️🛒💄👠💫😱,🏬🛍,0,0.22222222222222224,0.125,7,7,2,5
🌊🌴😎☀️🌞🏖️🌈🍹🕶️👙,☀️🌊🌴🍹🏖🏝🐠,0,0.5714285714285714,0.46153846153846156,10,13,8,5
👵🏼💖🍪,❤🍪🏠🏡👵💕💖🤗,0,0.5,0.3333333333333333,6,4,8,4
😌☕🌅✨🙏🔌,☕💪🔌,0,0.4444444444444444,0.2857142857142857,4,6,3,3
☀️🌻🌼🌞🌈,☀🌞🌻🌼💛😊,0,0.6666666666666666,0.5,3,6,6,0
🎾🔥🙌😅💦🥵,⛹🎾🏀🏆🔥,0,0.3636363636363636,0.2222222222222222,6,6,5,1
🚌🚧🕒😫,️🌃🕰😕,0,0.0,0.0,4,4,4,0
💕🌼💖🕊️😍🌅,❤🌟🏼💕💖🙏🤗,0,0.2857142857142857,0.16666666666666666,7,7,7,0
🌮🔥🌶️🤩🥑🌮,🇲🇽🌮🌶💃🔥😋🤤,0,0.39999999999999997,0.2727272727272727,7,7,8,1
🏡🌳☮️💤,🌳🌻🍃🏠🏡,0,0.4000000000000001,0.25,5,5,5,0
🥗🥑🥕🌽👌❤️🌞🕶️,🍣👌🥗,0,0.30769230769230765,0.2,9,10,3,7
🥾🗻🌿⛰️🍁,‍☀♀️🌲🌳🍂🏞🚶🥾,0,0.25,0.14285714285714285,10,6,10,4
🎶🌴🌊🏰🔆👑🕶️🌮🌶️🍹,🌳🌴🌺🌿🍃🏝🏞🐒🦜,0,0.09523809523809525,0.05263157894736842,11,12,9,3
❄️🧥🎩🧣✨,❄️🌬👚🔥🧣🧥🧶,0,0.5714285714285715,0.4,5,6,8,2
🚐✌️🏕️⛅🛣️🌅👨‍👩‍👦‍👦,☀️🌄🏕🏞🗺🚌🚐🛣,0,0.32,0.25,15,16,9,7
📺💸,🍿🏠👀💻💼🛋,0,0.0,0.0,6,2,6,4
💃🌧️😁,✨🌟🎉🎵🎶💃🕺😍,0,0.16666666666666666,0.09090909090909091,8,4,8,4
🍽️🌍🍛🌶️✨🥘,🍣🍽🎨👅😋,0,0.15384615384615385,0.09090909090909091,8,8,5,3
🌩️😍🏙️🏞️❤️👶🚗,⚡🌿🏙💚💨🛴🛵,0,0.1111111111111111,0.07142857142857142,10,11,7,4
🌻😊💛💐🌻🌸✨,☀🌞🌻🌼💛😄😊,0,0.42857142857142855,0.3,7,7,7,0
🌲🥾🏞️💚,‍♀♂️🌲🌳🏔🏞🚶🥾,0,0.5333333333333333,0.36363636363636365,8,5,10,5
👗✨🔛📸‼️😎💪,⏰♀✨➡️🌬💇💨🔌🔥,0,0.22222222222222224,0.125,9,8,10,2
🪛🔧🛋️🪑,🔧🔨🔩🛋🛠🪑🪛,0,0.6666666666666666,0.5,5,5,7,2
🌄🏞️🌲🚶‍♀️💦,⛰️🌄🌲🌳🌿🏔🏞💦💧,0,0.5263157894736842,0.38461538461538464,8,9,10,1
😍🩳💕,♀❤💁💕💯🔥🤗,0,0.2,0.1111111111111111,6,3,7,4
🍏🍓✨🤩💪🌪,🌀🌪🍌🍓🍹💪🥤,0,0.4615384615384615,0.3,6,6,7,1
😬🎉🤞,💼😬😰🤞,0,0.5714285714285715,0.4,2,3,4,1
🌸🌷🌼🌺,🌱🌷🌸🌼💐,0,0.6666666666666665,0.5,3,4,5,1
🗿💥😮👌😍🔥👏,⚒✨️🎨👏💪🔨🖌🗿😮😲🤩,0,0.3157894736842105,0.1875,12,7,12,5
☀️🌅✨,✨🌅🌌🌟🔮,0,0.4444444444444445,0.2857142857142857,5,4,5,1
⛽🚌🎶🌄🗺️💯🧳,️🌄💨🔥,0,0.3333333333333333,0.2,7,8,4,4
💨💁‍♀️💆🌩️💖😌🌸🎉💃👩‍🦱,‍♀️🌬💁💇💦💨🔌,0,0.39999999999999997,0.2777777777777778,13,16,9,7
👩🏼‍💼🤵🏼‍♀️💵💼,‍👨👩💰💸💼,0,0.3529411764705882,0.2727272727272727,9,11,6,5
🧼🍽️🌀🙌😍,💦💪🔌🚿🧼,0,0.1818181818181818,0.1,6,6,5,1
🐘🧠💡👥❤️,🐘💡📚🤔🧐🧠,0,0.5,0.3333333333333333,5,6,6,0
💦❄️💦🍉💦❄️🤤🍉🍓,☀🌞🍉💦😋,0,0.25000000000000006,0.2222222222222222,9,11,5,6
🇬🇧🏰🌄🔔🌉,️🇪🌉🏰👑🗼,0,0.3333333333333333,0.2,6,6,6,0
🐬🌊🛥️🌅💦🎊🧑‍🤝‍🧑🗣️❤️,⛵🌊🐬🐳💦💨,0,0.2727272727272727,0.2,14,16,6,10
